PLN_01x01
           i           j   heigt(m a.s.l.)
          76          19      1053.9731
          76          20       850.1531
          76          21       712.3480
          76          22       762.4587
          76          23       783.4200
          76          24       815.5225
          76          25       852.1849
          76          26       787.4612
          76          27       568.8735
          76          28       375.5890
          76          29       264.6127
          76          30       250.6868
          76          31       309.0058
          76          32       343.2478
          76          33       346.2987
          76          34       358.7066
          76          35       375.5996
          76          36       358.3394
          76          37       291.3027
          76          38       239.8535
          76          39       228.7549
          76          40       228.8631
          76          41       225.0061
          76          42       219.7456
          76          43       217.5146
          76          44       218.9332
          76          45       214.3350
          76          46       199.0270
          76          47       198.4390
          76          48       185.7578
          76          49       137.4913
          76          50        99.2372
          76          51        94.6730
          76          52       102.5658
          76          53        98.4214
          76          54        78.8849
          76          55        69.3580
          76          56        83.2593
          76          57        98.7648
          76          58       110.9100
          76          59       119.5334
          76          60       123.4430
          76          61       127.4671
          76          62       120.4736
          76          63       110.0483
          76          64       106.5413
          76          65       105.2843
          76          66       106.4098
          76          67       115.0069
          76          68       116.2108
          76          69        72.7072
          76          70        28.7936
          76          71        69.6948
          76          72        94.7933
          76          73        28.5434
          76          74         0.0000
          76          75         0.0000
          76          76         0.0084
          76          77         0.0000
          76          78         0.0000
          76          79         0.0000
          76          80         0.0000
          76          81         0.0000
          76          82         0.0000
          76          83         0.0000
          76          84         0.0000
          76          85         0.0000
          76          86         0.0000
          76          87         0.0000
          76          88         0.0000
          76          89         0.0000
          76          90         0.0000
          76          91         0.0000
          76          92         0.0000
          76          93         0.0000
          76          94         0.0000
          76          95         0.0000
          76          96         0.0000
          76          97         0.0000
          76          98         0.0000
          76          99         0.0000
          76         100         0.0000
          76         101         0.0000
          76         102         0.0000
          76         103         0.0002
          76         104         0.0000
          76         105         0.0000
          76         106         0.0263
          77           1        98.9284
          77           2       109.0050
          77           3       130.7099
          77           4       141.5387
          77           5       133.5287
          77           6       129.4124
          77           7       147.1509
          77           8       207.9200
          77           9       259.6757
          77          10       233.5149
          77          11       202.0771
          77          12       223.4235
          77          13       263.9831
          77          14       377.5561
          77          15       653.7318
          77          16       864.8359
          77          17       734.1465
          77          18       883.1069
          77          19      1209.0057
          77          20       877.5374
          77          21       687.9600
          77          22       853.8363
          77          23       740.3284
          77          24       697.5221
          77          25       836.8408
          77          26       755.3987
          77          27       509.5657
          77          28       369.0939
          77          29       290.2691
          77          30       274.0263
          77          31       348.2422
          77          32       389.1581
          77          33       381.4353
          77          34       392.4104
          77          35       370.0861
          77          36       311.7896
          77          37       265.9362
          77          38       242.5457
          77          39       244.0948
          77          40       248.1497
          77          41       236.0999
          77          42       218.4014
          77          43       210.7718
          77          44       219.5360
          77          45       221.6565
          77          46       210.6391
          77          47       214.8713
          77          48       196.2031
          77          49       138.8087
          77          50        98.7365
          77          51        92.1922
          77          52        94.6102
          77          53        94.7817
          77          54        81.2085
          77          55        66.3042
          77          56        82.3388
          77          57       105.1341
          77          58       115.1374
          77          59       121.8033
          77          60       130.5651
          77          61       131.5862
          77          62       122.1232
          77          63       124.8598
          77          64       123.9451
          77          65       112.5959
          77          66       110.1803
          77          67       116.2963
          77          68       127.5613
          77          69        96.6379
          77          70        57.6757
          77          71       111.7488
          77          72       123.8236
          77          73        30.6147
          77          74         0.0005
          77          75         0.1000
          77          76         0.0000
          77          77         0.0000
          77          78         0.0000
          77          79         0.0000
          77          80         0.0000
          77          81         0.0000
          77          82         0.0000
          77          83         0.0000
          77          84         0.0000
          77          85         0.0000
          77          86         0.0000
          77          87         0.0000
          77          88         0.0000
          77          89         0.0000
          77          90         0.0000
          77          91         0.0000
          77          92         0.0000
          77          93         0.0000
          77          94         0.0000
          77          95         0.0000
          77          96         0.0000
          77          97         0.0000
          77          98         0.0000
          77          99         0.0000
          77         100         0.0000
          77         101         0.0000
          77         102         0.0000
          77         103         0.0000
          77         104         0.0000
          77         105         0.0000
          77         106         0.0283
          78           1        92.2523
          78           2       102.0734
          78           3       119.1843
          78           4       120.4192
          78           5       108.9828
          78           6       111.9419
          78           7       130.9514
          78           8       195.0056
          78           9       270.1428
          78          10       262.8439
          78          11       229.7102
          78          12       206.9990
          78          13       171.5971
          78          14       304.2646
          78          15       662.4678
          78          16       823.7717
          78          17       666.8808
          78          18       872.5868
          78          19      1145.4185
          78          20       890.6785
          78          21       894.0409
          78          22      1012.6543
          78          23       737.9764
          78          24       623.4703
          78          25       738.3265
          78          26       709.3398
          78          27       534.7512
          78          28       372.7393
          78          29       270.9848
          78          30       272.0493
          78          31       363.4113
          78          32       422.9709
          78          33       414.5057
          78          34       396.4875
          78          35       345.4455
          78          36       281.2520
          78          37       251.1486
          78          38       239.0027
          78          39       243.1115
          78          40       247.9722
          78          41       233.8233
          78          42       211.2148
          78          43       200.8237
          78          44       207.3618
          78          45       209.0530
          78          46       207.6830
          78          47       214.5471
          78          48       194.0542
          78          49       141.0139
          78          50        99.5529
          78          51        86.5984
          78          52        88.7610
          78          53        91.2337
          78          54        77.9653
          78          55        73.7304
          78          56       101.4619
          78          57       120.9384
          78          58       117.4489
          78          59       117.1753
          78          60       131.1196
          78          61       133.7496
          78          62       124.0429
          78          63       129.8997
          78          64       129.2453
          78          65       116.4981
          78          66       112.0746
          78          67       117.8978
          78          68       132.1911
          78          69       113.9999
          78          70        82.1654
          78          71        96.6595
          78          72        84.2341
          78          73        24.7839
          78          74         1.9985
          78          75         0.0000
          78          76         0.0491
          78          77         0.0000
          78          78         0.0000
          78          79         0.0000
          78          80         0.0000
          78          81         0.0000
          78          82         0.0000
          78          83         0.0000
          78          84         0.0000
          78          85         0.0000
          78          86         0.0000
          78          87         0.0000
          78          88         0.0000
          78          89         0.0000
          78          90         0.0000
          78          91         0.0000
          78          92         0.0000
          78          93         0.0000
          78          94         0.0000
          78          95         0.0000
          78          96         0.0000
          78          97         0.0000
          78          98         0.0000
          78          99         0.0000
          78         100         0.0000
          78         101         0.0000
          78         102         0.0004
          78         103         0.0000
          78         104         0.0000
          78         105         0.0000
          78         106         0.0279
          79           1        83.7726
          79           2        88.7597
          79           3       100.8917
          79           4       107.0817
          79           5       103.2268
          79           6       107.7127
          79           7       171.4621
          79           8       269.5745
          79           9       292.8390
          79          10       285.2996
          79          11       295.5527
          79          12       243.4287
          79          13       176.7851
          79          14       302.3140
          79          15       618.8445
          79          16       782.0095
          79          17       705.5822
          79          18       819.6461
          79          19       940.1217
          79          20       920.8904
          79          21      1183.8665
          79          22      1199.5892
          79          23       822.6484
          79          24       656.7312
          79          25       648.3266
          79          26       628.3777
          79          27       564.3866
          79          28       393.6328
          79          29       249.7919
          79          30       251.2585
          79          31       345.5745
          79          32       432.1410
          79          33       428.9677
          79          34       371.6664
          79          35       313.1985
          79          36       274.8158
          79          37       251.3442
          79          38       233.5474
          79          39       227.6076
          79          40       227.2456
          79          41       224.8100
          79          42       210.1226
          79          43       194.4363
          79          44       194.8858
          79          45       195.6413
          79          46       201.2448
          79          47       206.7826
          79          48       186.0753
          79          49       142.6058
          79          50       100.1029
          79          51        81.0378
          79          52        88.9777
          79          53        90.2545
          79          54        74.4237
          79          55        88.7466
          79          56       119.7152
          79          57       125.9362
          79          58       117.5248
          79          59       114.2578
          79          60       129.3615
          79          61       146.3783
          79          62       141.0809
          79          63       136.9177
          79          64       149.0463
          79          65       142.5213
          79          66       119.3433
          79          67       116.0323
          79          68       134.0035
          79          69       130.6854
          79          70        96.3445
          79          71        71.0204
          79          72        53.0239
          79          73        30.1121
          79          74         8.7982
          79          75         0.0015
          79          76         0.0000
          79          77         0.0000
          79          78         0.0000
          79          79         0.0000
          79          80         0.0779
          79          81         0.0127
          79          82         0.0000
          79          83         0.0000
          79          84         0.0000
          79          85         0.0000
          79          86         0.0000
          79          87         0.0000
          79          88         0.0000
          79          89         0.0000
          79          90         0.0000
          79          91         0.0000
          79          92         0.0000
          79          93         0.0000
          79          94         0.0000
          79          95         0.0000
          79          96         0.0000
          79          97         0.0000
          79          98         0.0000
          79          99         0.0000
          79         100         0.0000
          79         101         0.0000
          79         102         0.0005
          79         103         0.0000
          79         104         0.0000
          79         105         0.0000
          79         106         0.0243
          80           1        77.9940
          80           2        81.8079
          80           3        93.6380
          80           4       103.0328
          80           5       100.9476
          80           6        96.3873
          80           7       198.6861
          80           8       372.8997
          80           9       366.9782
          80          10       308.7620
          80          11       336.2768
          80          12       276.1114
          80          13       203.7312
          80          14       261.0681
          80          15       431.2360
          80          16       683.5278
          80          17       796.5771
          80          18       837.2764
          80          19       912.9330
          80          20       957.1047
          80          21      1204.2531
          80          22      1241.9980
          80          23       887.3021
          80          24       673.7592
          80          25       628.4435
          80          26       585.1805
          80          27       512.3188
          80          28       390.9234
          80          29       280.6531
          80          30       257.3849
          80          31       322.8099
          80          32       395.3201
          80          33       400.8870
          80          34       348.6014
          80          35       294.5609
          80          36       275.4722
          80          37       262.7760
          80          38       242.1381
          80          39       224.2488
          80          40       218.2643
          80          41       220.4932
          80          42       210.4294
          80          43       192.3685
          80          44       184.7291
          80          45       185.4329
          80          46       194.3004
          80          47       199.2498
          80          48       184.6642
          80          49       144.8497
          80          50        95.8577
          80          51        78.8597
          80          52        93.2131
          80          53        86.1748
          80          54        72.6370
          80          55       102.0770
          80          56       125.6779
          80          57       119.2774
          80          58       113.4057
          80          59       114.7155
          80          60       128.5378
          80          61       148.5796
          80          62       151.2974
          80          63       154.7911
          80          64       191.2713
          80          65       198.0262
          80          66       149.7200
          80          67       119.9662
          80          68       130.4592
          80          69       142.4170
          80          70       115.8531
          80          71        73.1028
          80          72        54.4969
          80          73        45.4965
          80          74        24.6828
          80          75         3.4919
          80          76         0.0015
          80          77         1.9416
          80          78         2.3592
          80          79         0.4805
          80          80         0.0000
          80          81         0.0355
          80          82         0.0000
          80          83         0.0000
          80          84         0.0000
          80          85         0.0000
          80          86         0.0000
          80          87         0.0000
          80          88         0.0000
          80          89         0.0000
          80          90         0.0000
          80          91         0.0000
          80          92         0.0000
          80          93         0.0000
          80          94         0.0000
          80          95         0.0000
          80          96         0.0000
          80          97         0.0000
          80          98         0.0000
          80          99         0.0000
          80         100         0.0000
          80         101         0.0000
          80         102         0.0008
          80         103         0.0001
          80         104         0.0000
          80         105         0.0000
          80         106         0.0081
          81           1        73.5449
          81           2        78.3680
          81           3        88.5120
          81           4        95.8182
          81           5        92.0461
          81           6        77.5869
          81           7       209.7881
          81           8       422.0039
          81           9       394.0843
          81          10       288.7921
          81          11       281.3905
          81          12       249.5275
          81          13       223.5152
          81          14       241.5644
          81          15       323.6498
          81          16       580.5770
          81          17       789.9957
          81          18       879.7681
          81          19       974.9192
          81          20      1016.2842
          81          21      1266.1213
          81          22      1357.9473
          81          23       953.9169
          81          24       674.6246
          81          25       685.6605
          81          26       634.5679
          81          27       468.4368
          81          28       353.5618
          81          29       295.8764
          81          30       261.3177
          81          31       293.5260
          81          32       330.1749
          81          33       341.6448
          81          34       334.3556
          81          35       302.1563
          81          36       281.7762
          81          37       265.3221
          81          38       246.9301
          81          39       234.6414
          81          40       229.4046
          81          41       219.8458
          81          42       208.5163
          81          43       198.6249
          81          44       180.3458
          81          45       175.5539
          81          46       188.4899
          81          47       189.2925
          81          48       173.6388
          81          49       136.0767
          81          50        91.1223
          81          51        81.3637
          81          52        88.4245
          81          53        75.0524
          81          54        77.8633
          81          55       116.3579
          81          56       133.2989
          81          57       119.7278
          81          58       111.5618
          81          59       115.4469
          81          60       130.5279
          81          61       151.6738
          81          62       162.6897
          81          63       170.0709
          81          64       207.7413
          81          65       224.1471
          81          66       169.2778
          81          67       123.1688
          81          68       126.5929
          81          69       145.8414
          81          70       122.8670
          81          71        77.6102
          81          72        78.0495
          81          73        81.0570
          81          74        48.3522
          81          75         9.0515
          81          76         3.9980
          81          77        11.1954
          81          78        21.8558
          81          79        11.0659
          81          80         0.0000
          81          81         0.0000
          81          82         0.0000
          81          83         0.0000
          81          84         0.0000
          81          85         0.0000
          81          86         0.0000
          81          87         0.0000
          81          88         0.0000
          81          89         0.0000
          81          90         0.0000
          81          91         0.0000
          81          92         0.0000
          81          93         0.0000
          81          94         0.0000
          81          95         0.0000
          81          96         0.0000
          81          97         0.0000
          81          98         0.0000
          81          99         0.0000
          81         100         0.0000
          81         101         0.0000
          81         102         0.0012
          81         103         0.0014
          81         104         0.0000
          81         105         0.0000
          81         106         0.0019
          82           1        68.8648
          82           2        73.0456
          82           3        80.3165
          82           4        85.6763
          82           5        83.5547
          82           6        70.5738
          82           7       178.9406
          82           8       325.8989
          82           9       291.9318
          82          10       249.3768
          82          11       266.6507
          82          12       232.3901
          82          13       217.0374
          82          14       282.6945
          82          15       375.7737
          82          16       491.4940
          82          17       666.4118
          82          18       925.8226
          82          19      1024.1885
          82          20      1103.1853
          82          21      1508.1387
          82          22      1496.5907
          82          23       930.7117
          82          24       721.5392
          82          25       799.9288
          82          26       657.1706
          82          27       472.1908
          82          28       371.6192
          82          29       287.4132
          82          30       249.7444
          82          31       266.6130
          82          32       291.6439
          82          33       309.2631
          82          34       318.0299
          82          35       302.0251
          82          36       282.2951
          82          37       263.2527
          82          38       251.5939
          82          39       241.9699
          82          40       235.6600
          82          41       224.0543
          82          42       211.4515
          82          43       205.7477
          82          44       189.4206
          82          45       177.6653
          82          46       183.5008
          82          47       178.7614
          82          48       160.4950
          82          49       129.7373
          82          50        94.6451
          82          51        82.2914
          82          52        75.2150
          82          53        68.3188
          82          54        90.5936
          82          55       123.5819
          82          56       132.7224
          82          57       122.8946
          82          58       116.0858
          82          59       117.0114
          82          60       131.5013
          82          61       157.9286
          82          62       173.4543
          82          63       182.2836
          82          64       202.9445
          82          65       199.3356
          82          66       152.4979
          82          67       114.6539
          82          68       118.1657
          82          69       134.0035
          82          70       103.3701
          82          71        72.9616
          82          72        95.0751
          82          73       108.9434
          82          74        76.4125
          82          75        21.2841
          82          76         0.0010
          82          77        19.1329
          82          78        40.6980
          82          79        22.6295
          82          80         0.3881
          82          81         0.0000
          82          82         0.0000
          82          83         0.0000
          82          84         0.0000
          82          85         0.0000
          82          86         0.0000
          82          87         0.0000
          82          88         0.0000
          82          89         0.0000
          82          90         0.0000
          82          91         0.0000
          82          92         0.0000
          82          93         0.0000
          82          94         0.0000
          82          95         0.0000
          82          96         0.0000
          82          97         0.0000
          82          98         0.0000
          82          99         0.0000
          82         100         0.0000
          82         101         0.0000
          82         102         0.0015
          82         103         0.0030
          82         104         0.0044
          82         105         0.0059
          82         106         0.0068
          83           1        65.3590
          83           2        69.7265
          83           3        76.4104
          83           4        81.8822
          83           5        83.9373
          83           6        82.9399
          83           7       122.9965
          83           8       188.1351
          83           9       219.8254
          83          10       256.6497
          83          11       284.6973
          83          12       239.4735
          83          13       219.7646
          83          14       285.1094
          83          15       343.1651
          83          16       463.7984
          83          17       742.7418
          83          18      1045.8954
          83          19      1033.0916
          83          20      1024.4390
          83          21      1397.4844
          83          22      1367.5590
          83          23       840.5043
          83          24       728.4363
          83          25       915.6321
          83          26       745.0166
          83          27       474.4318
          83          28       353.7990
          83          29       259.7726
          83          30       228.4961
          83          31       249.6075
          83          32       281.0850
          83          33       305.8237
          83          34       300.7944
          83          35       281.7936
          83          36       269.3649
          83          37       260.1960
          83          38       260.8855
          83          39       253.6846
          83          40       243.6839
          83          41       235.4787
          83          42       220.4046
          83          43       204.2214
          83          44       191.4600
          83          45       180.3003
          83          46       175.2204
          83          47       169.2160
          83          48       153.2811
          83          49       126.9497
          83          50        99.4713
          83          51        82.1836
          83          52        68.8268
          83          53        70.7203
          83          54        98.2960
          83          55       119.3303
          83          56       120.4287
          83          57       118.1638
          83          58       119.4143
          83          59       117.6173
          83          60       128.6499
          83          61       157.5421
          83          62       174.1908
          83          63       191.6789
          83          64       209.8432
          83          65       190.7737
          83          66       150.1112
          83          67       123.6303
          83          68       125.6705
          83          69       126.8342
          83          70        93.9142
          83          71        72.1836
          83          72        91.6340
          83          73       115.8210
          83          74        95.8582
          83          75        35.4273
          83          76         2.1809
          83          77        25.2411
          83          78        46.9140
          83          79        24.7240
          83          80         0.7985
          83          81         0.0000
          83          82         0.0000
          83          83         0.0000
          83          84         0.0000
          83          85         0.0000
          83          86         0.0000
          83          87         0.0000
          83          88         0.0000
          83          89         0.0000
          83          90         0.0000
          83          91         0.0000
          83          92         0.0000
          83          93         0.0000
          83          94         0.0000
          83          95         0.0000
          83          96         0.0000
          83          97         0.0000
          83          98         0.0000
          83          99         0.0000
          83         100         0.0000
          83         101         0.0000
          83         102         0.0016
          83         103         0.0054
          83         104         0.0142
          83         105         0.0210
          83         106         0.0253
          84           1        62.3034
          84           2        67.9844
          84           3        75.8726
          84           4        81.3006
          84           5        85.1152
          84           6        89.8236
          84           7       112.4044
          84           8       161.8343
          84           9       239.2551
          84          10       293.8629
          84          11       269.7527
          84          12       218.2572
          84          13       203.5601
          84          14       218.4824
          84          15       261.4814
          84          16       449.5119
          84          17       788.0775
          84          18      1016.2886
          84          19       934.1202
          84          20       796.5315
          84          21       986.9829
          84          22      1090.7863
          84          23       770.4827
          84          24       650.9728
          84          25       862.2886
          84          26       801.0833
          84          27       484.2132
          84          28       288.9650
          84          29       225.6675
          84          30       213.2002
          84          31       239.8283
          84          32       269.9089
          84          33       289.3309
          84          34       284.2424
          84          35       261.8521
          84          36       257.3172
          84          37       256.0010
          84          38       255.4237
          84          39       262.9424
          84          40       262.7474
          84          41       245.1263
          84          42       218.5274
          84          43       197.3135
          84          44       185.6334
          84          45       176.3225
          84          46       168.4925
          84          47       163.5190
          84          48       150.5683
          84          49       127.1252
          84          50       103.9530
          84          51        83.9182
          84          52        66.6593
          84          53        72.7254
          84          54       103.8162
          84          55       118.4935
          84          56       111.0290
          84          57       109.1957
          84          58       116.2174
          84          59       120.8628
          84          60       131.6260
          84          61       153.5520
          84          62       174.5225
          84          63       197.4770
          84          64       209.8428
          84          65       193.3274
          84          66       161.8659
          84          67       146.5522
          84          68       147.6720
          84          69       131.4997
          84          70        99.1964
          84          71        79.2296
          84          72        96.6391
          84          73       129.7861
          84          74       104.4806
          84          75        32.9300
          84          76         2.6801
          84          77        31.5896
          84          78        49.7947
          84          79        22.1599
          84          80         0.0000
          84          81         0.0000
          84          82         0.0000
          84          83         0.0000
          84          84         0.0000
          84          85         0.0000
          84          86         0.0000
          84          87         0.0000
          84          88         0.0000
          84          89         0.0000
          84          90         0.0000
          84          91         0.0000
          84          92         0.0000
          84          93         0.0000
          84          94         0.0000
          84          95         0.0000
          84          96         0.0000
          84          97         0.0000
          84          98         0.0000
          84          99         0.0000
          84         100         0.0000
          84         101         0.0000
          84         102         0.0013
          84         103         0.0029
          84         104         0.0310
          84         105         0.0506
          84         106         0.0654
          85           1        62.0275
          85           2        67.6203
          85           3        76.0630
          85           4        81.2019
          85           5        82.9322
          85           6        83.6189
          85           7       115.2895
          85           8       182.8696
          85           9       310.8542
          85          10       399.7054
          85          11       314.1370
          85          12       230.6404
          85          13       226.4756
          85          14       236.6058
          85          15       292.2758
          85          16       411.4313
          85          17       651.0993
          85          18       831.2798
          85          19       784.5456
          85          20       685.8291
          85          21       732.7177
          85          22       808.9695
          85          23       700.4370
          85          24       593.7080
          85          25       651.1780
          85          26       672.5510
          85          27       490.9377
          85          28       300.9663
          85          29       238.3269
          85          30       216.4817
          85          31       234.8947
          85          32       253.9707
          85          33       258.0615
          85          34       261.8145
          85          35       244.5128
          85          36       240.9292
          85          37       257.0631
          85          38       262.8705
          85          39       265.3688
          85          40       269.5415
          85          41       253.2308
          85          42       224.1531
          85          43       202.3156
          85          44       181.8240
          85          45       168.8943
          85          46       164.4382
          85          47       167.2118
          85          48       168.7276
          85          49       147.5625
          85          50       110.0792
          85          51        81.8516
          85          52        64.3764
          85          53        69.9978
          85          54       103.0396
          85          55       116.1780
          85          56       105.2929
          85          57       102.7697
          85          58       115.1529
          85          59       133.8210
          85          60       148.5370
          85          61       162.5357
          85          62       185.7208
          85          63       203.4438
          85          64       195.7191
          85          65       176.5458
          85          66       157.8152
          85          67       147.9524
          85          68       146.9546
          85          69       130.4749
          85          70       101.6830
          85          71        92.2819
          85          72       121.4974
          85          73       152.7036
          85          74       109.8775
          85          75        26.4538
          85          76         3.2584
          85          77        34.5437
          85          78        44.6328
          85          79        15.4433
          85          80         0.0000
          85          81         0.0000
          85          82         0.0000
          85          83         0.0000
          85          84         0.0000
          85          85         0.0000
          85          86         0.0000
          85          87         0.0000
          85          88         0.0000
          85          89         0.0000
          85          90         0.0000
          85          91         0.0000
          85          92         0.0000
          85          93         0.0000
          85          94         0.0000
          85          95         0.0000
          85          96         0.0000
          85          97         0.0000
          85          98         0.0000
          85          99         0.0000
          85         100         0.0000
          85         101         0.0000
          85         102         0.0020
          85         103         0.0095
          85         104         0.0389
          85         105         0.0609
          85         106         0.0762
          86           1        63.5542
          86           2        68.7486
          86           3        75.6618
          86           4        79.8603
          86           5        80.6711
          86           6        80.0432
          86           7        99.5657
          86           8       175.9513
          86           9       382.6265
          86          10       521.9485
          86          11       401.5347
          86          12       284.6645
          86          13       282.7413
          86          14       341.4485
          86          15       392.8937
          86          16       439.3413
          86          17       681.7583
          86          18       805.4663
          86          19       686.6652
          86          20       693.3523
          86          21       704.9709
          86          22       673.3254
          86          23       734.4714
          86          24       668.8712
          86          25       534.2236
          86          26       545.9610
          86          27       481.2029
          86          28       346.1410
          86          29       270.7933
          86          30       216.9528
          86          31       217.1572
          86          32       236.1232
          86          33       244.1822
          86          34       237.7899
          86          35       224.9127
          86          36       231.4528
          86          37       254.3971
          86          38       276.9547
          86          39       279.9747
          86          40       273.5700
          86          41       262.7059
          86          42       256.3463
          86          43       240.0708
          86          44       187.6212
          86          45       157.4183
          86          46       161.7370
          86          47       176.5662
          86          48       191.9506
          86          49       168.8292
          86          50       114.3452
          86          51        81.2591
          86          52        68.1976
          86          53        68.0512
          86          54        91.8890
          86          55       104.6564
          86          56       100.4908
          86          57       104.2144
          86          58       121.2551
          86          59       141.3071
          86          60       153.2493
          86          61       167.1461
          86          62       190.8861
          86          63       200.1561
          86          64       179.5546
          86          65       164.0193
          86          66       155.6208
          86          67       139.1844
          86          68       139.6365
          86          69       137.7509
          86          70       109.1719
          86          71        96.1224
          86          72       129.2644
          86          73       152.6026
          86          74       100.5251
          86          75        29.1507
          86          76        15.3572
          86          77        35.2339
          86          78        34.3855
          86          79         9.7037
          86          80         0.0000
          86          81         0.0000
          86          82         0.0169
          86          83         0.0000
