 Substance:    Pb        
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2016
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
  44    10    0.000000E+00  0.000000E+00  0.000000E+00
  44    11    0.000000E+00  0.000000E+00  0.000000E+00
  44    12    0.000000E+00  0.000000E+00  0.000000E+00
  44    13    0.000000E+00  0.000000E+00  0.000000E+00
  44    14    0.000000E+00  0.000000E+00  0.000000E+00
  44    15    0.000000E+00  0.000000E+00  0.000000E+00
  44    16    0.000000E+00  0.000000E+00  0.000000E+00
  44    17    0.000000E+00  0.000000E+00  0.000000E+00
  44    18    0.000000E+00  0.000000E+00  0.000000E+00
  44    19    0.000000E+00  0.000000E+00  0.000000E+00
  44    20    0.267856E+03  0.117892E+03  0.265328E+02
  44    21    0.167090E+03  0.191369E+03  0.296043E+02
  44    22    0.110000E+02  0.195163E+03  0.269413E+02
  44    23    0.252391E+03  0.265853E+03  0.321147E+02
  44    24    0.521531E+03  0.208157E+03  0.247383E+02
  44    25    0.110000E+02  0.198763E+03  0.268077E+02
  44    26    0.426937E+03  0.158682E+03  0.168931E+02
  44    27    0.434143E+03  0.846441E+02  0.215517E+02
  44    28    0.305387E+03  0.121393E+03  0.143632E+02
  44    29    0.193076E+03  0.178676E+03  0.147790E+02
  44    30    0.110000E+02  0.146067E+03  0.140920E+02
  44    31    0.914371E+02  0.110000E+02  0.110000E+02
  44    32    0.110000E+02  0.110000E+02  0.110000E+02
  44    33    0.000000E+00  0.000000E+00  0.000000E+00
  44    34    0.000000E+00  0.000000E+00  0.000000E+00
  44    35    0.000000E+00  0.000000E+00  0.000000E+00
  44    36    0.000000E+00  0.000000E+00  0.000000E+00
  44    37    0.000000E+00  0.000000E+00  0.000000E+00
  44    38    0.000000E+00  0.000000E+00  0.000000E+00
  44    39    0.000000E+00  0.000000E+00  0.000000E+00
  44    40    0.000000E+00  0.000000E+00  0.000000E+00
  44    41    0.000000E+00  0.000000E+00  0.000000E+00
  44    42    0.000000E+00  0.000000E+00  0.000000E+00
  44    43    0.000000E+00  0.000000E+00  0.000000E+00
  44    44    0.000000E+00  0.000000E+00  0.000000E+00
  44    45    0.000000E+00  0.000000E+00  0.000000E+00
  44    46    0.000000E+00  0.000000E+00  0.000000E+00
  44    47    0.000000E+00  0.000000E+00  0.000000E+00
  44    48    0.000000E+00  0.000000E+00  0.000000E+00
  44    49    0.000000E+00  0.000000E+00  0.000000E+00
  44    50    0.000000E+00  0.000000E+00  0.000000E+00
  44    51    0.000000E+00  0.000000E+00  0.000000E+00
  44    52    0.000000E+00  0.000000E+00  0.000000E+00
  44    53    0.000000E+00  0.000000E+00  0.000000E+00
  44    54    0.000000E+00  0.000000E+00  0.000000E+00
  44    55    0.000000E+00  0.000000E+00  0.000000E+00
  44    56    0.000000E+00  0.000000E+00  0.000000E+00
  44    57    0.000000E+00  0.000000E+00  0.000000E+00
  44    58    0.000000E+00  0.000000E+00  0.000000E+00
  44    59    0.000000E+00  0.000000E+00  0.000000E+00
  44    60    0.000000E+00  0.000000E+00  0.000000E+00
  45     1    0.000000E+00  0.000000E+00  0.000000E+00
  45     2    0.000000E+00  0.000000E+00  0.000000E+00
  45     3    0.000000E+00  0.000000E+00  0.000000E+00
  45     4    0.000000E+00  0.000000E+00  0.000000E+00
  45     5    0.000000E+00  0.000000E+00  0.000000E+00
  45     6    0.000000E+00  0.000000E+00  0.000000E+00
  45     7    0.000000E+00  0.000000E+00  0.000000E+00
  45     8    0.000000E+00  0.000000E+00  0.000000E+00
  45     9    0.000000E+00  0.000000E+00  0.000000E+00
  45    10    0.000000E+00  0.000000E+00  0.000000E+00
  45    11    0.000000E+00  0.000000E+00  0.000000E+00
  45    12    0.000000E+00  0.000000E+00  0.000000E+00
  45    13    0.000000E+00  0.000000E+00  0.000000E+00
  45    14    0.000000E+00  0.000000E+00  0.000000E+00
  45    15    0.000000E+00  0.000000E+00  0.000000E+00
  45    16    0.000000E+00  0.000000E+00  0.000000E+00
  45    17    0.000000E+00  0.000000E+00  0.000000E+00
  45    18    0.000000E+00  0.000000E+00  0.000000E+00
  45    19    0.000000E+00  0.000000E+00  0.000000E+00
  45    20    0.000000E+00  0.000000E+00  0.000000E+00
  45    21    0.110000E+02  0.110000E+02  0.110000E+02
  45    22    0.183361E+03  0.122759E+03  0.110006E+02
  45    23    0.320368E+03  0.279384E+03  0.336240E+02
  45    24    0.695367E+03  0.205191E+03  0.262139E+02
  45    25    0.175079E+03  0.121492E+03  0.234796E+02
  45    26    0.910773E+02  0.160832E+03  0.280313E+02
  45    27    0.110000E+02  0.110000E+02  0.294118E+02
  45    28    0.199478E+03  0.129500E+03  0.293481E+02
  45    29    0.110000E+02  0.164970E+03  0.164086E+02
  45    30    0.110926E+03  0.201755E+03  0.135741E+02
  45    31    0.110000E+02  0.110000E+02  0.110000E+02
  45    32    0.000000E+00  0.000000E+00  0.000000E+00
  45    33    0.000000E+00  0.000000E+00  0.000000E+00
  45    34    0.000000E+00  0.000000E+00  0.000000E+00
  45    35    0.000000E+00  0.000000E+00  0.000000E+00
  45    36    0.000000E+00  0.000000E+00  0.000000E+00
  45    37    0.000000E+00  0.000000E+00  0.000000E+00
  45    38    0.000000E+00  0.000000E+00  0.000000E+00
  45    39    0.000000E+00  0.000000E+00  0.000000E+00
  45    40    0.000000E+00  0.000000E+00  0.000000E+00
  45    41    0.000000E+00  0.000000E+00  0.000000E+00
  45    42    0.000000E+00  0.000000E+00  0.000000E+00
  45    43    0.000000E+00  0.000000E+00  0.000000E+00
  45    44    0.000000E+00  0.000000E+00  0.000000E+00
  45    45    0.000000E+00  0.000000E+00  0.000000E+00
  45    46    0.000000E+00  0.000000E+00  0.000000E+00
  45    47    0.000000E+00  0.000000E+00  0.000000E+00
  45    48    0.000000E+00  0.000000E+00  0.000000E+00
  45    49    0.000000E+00  0.000000E+00  0.000000E+00
  45    50    0.000000E+00  0.000000E+00  0.000000E+00
  45    51    0.000000E+00  0.000000E+00  0.000000E+00
  45    52    0.000000E+00  0.000000E+00  0.000000E+00
  45    53    0.000000E+00  0.000000E+00  0.000000E+00
  45    54    0.000000E+00  0.000000E+00  0.000000E+00
  45    55    0.000000E+00  0.000000E+00  0.000000E+00
  45    56    0.000000E+00  0.000000E+00  0.000000E+00
  45    57    0.000000E+00  0.000000E+00  0.000000E+00
  45    58    0.000000E+00  0.000000E+00  0.000000E+00
  45    59    0.000000E+00  0.000000E+00  0.000000E+00
  45    60    0.000000E+00  0.000000E+00  0.000000E+00
  46     1    0.000000E+00  0.000000E+00  0.000000E+00
  46     2    0.000000E+00  0.000000E+00  0.000000E+00
  46     3    0.000000E+00  0.000000E+00  0.000000E+00
  46     4    0.000000E+00  0.000000E+00  0.000000E+00
  46     5    0.000000E+00  0.000000E+00  0.000000E+00
  46     6    0.000000E+00  0.000000E+00  0.000000E+00
  46     7    0.000000E+00  0.000000E+00  0.000000E+00
  46     8    0.000000E+00  0.000000E+00  0.000000E+00
  46     9    0.000000E+00  0.000000E+00  0.000000E+00
  46    10    0.000000E+00  0.000000E+00  0.000000E+00
  46    11    0.000000E+00  0.000000E+00  0.000000E+00
  46    12    0.000000E+00  0.000000E+00  0.000000E+00
  46    13    0.000000E+00  0.000000E+00  0.000000E+00
  46    14    0.000000E+00  0.000000E+00  0.000000E+00
  46    15    0.000000E+00  0.000000E+00  0.000000E+00
  46    16    0.000000E+00  0.000000E+00  0.000000E+00
  46    17    0.000000E+00  0.000000E+00  0.000000E+00
  46    18    0.000000E+00  0.000000E+00  0.000000E+00
  46    19    0.000000E+00  0.000000E+00  0.000000E+00
  46    20    0.000000E+00  0.000000E+00  0.000000E+00
  46    21    0.000000E+00  0.000000E+00  0.000000E+00
  46    22    0.000000E+00  0.000000E+00  0.000000E+00
  46    23    0.299726E+03  0.246050E+03  0.146966E+02
  46    24    0.521600E+03  0.222827E+03  0.141661E+02
  46    25    0.259694E+03  0.175755E+03  0.141334E+02
  46    26    0.307260E+03  0.195318E+03  0.149543E+02
  46    27    0.436633E+03  0.220008E+03  0.195388E+02
  46    28    0.187071E+03  0.155458E+03  0.266202E+02
  46    29    0.110000E+02  0.200013E+03  0.359273E+02
  46    30    0.275546E+03  0.111668E+03  0.244335E+02
  46    31    0.000000E+00  0.000000E+00  0.000000E+00
  46    32    0.000000E+00  0.000000E+00  0.000000E+00
  46    33    0.000000E+00  0.000000E+00  0.000000E+00
  46    34    0.000000E+00  0.000000E+00  0.000000E+00
  46    35    0.000000E+00  0.000000E+00  0.000000E+00
  46    36    0.000000E+00  0.000000E+00  0.000000E+00
  46    37    0.000000E+00  0.000000E+00  0.000000E+00
  46    38    0.000000E+00  0.000000E+00  0.000000E+00
  46    39    0.000000E+00  0.000000E+00  0.000000E+00
  46    40    0.000000E+00  0.000000E+00  0.000000E+00
  46    41    0.000000E+00  0.000000E+00  0.000000E+00
  46    42    0.000000E+00  0.000000E+00  0.000000E+00
  46    43    0.000000E+00  0.000000E+00  0.000000E+00
  46    44    0.000000E+00  0.000000E+00  0.000000E+00
  46    45    0.000000E+00  0.000000E+00  0.000000E+00
  46    46    0.000000E+00  0.000000E+00  0.000000E+00
  46    47    0.000000E+00  0.000000E+00  0.000000E+00
  46    48    0.000000E+00  0.000000E+00  0.000000E+00
  46    49    0.000000E+00  0.000000E+00  0.000000E+00
  46    50    0.000000E+00  0.000000E+00  0.000000E+00
  46    51    0.398883E+03  0.117317E+02  0.117317E+02
  46    52    0.000000E+00  0.000000E+00  0.000000E+00
  46    53    0.000000E+00  0.000000E+00  0.000000E+00
  46    54    0.000000E+00  0.000000E+00  0.000000E+00
  46    55    0.000000E+00  0.000000E+00  0.000000E+00
  46    56    0.000000E+00  0.000000E+00  0.000000E+00
  46    57    0.000000E+00  0.000000E+00  0.000000E+00
  46    58    0.000000E+00  0.000000E+00  0.000000E+00
  46    59    0.000000E+00  0.000000E+00  0.000000E+00
  46    60    0.000000E+00  0.000000E+00  0.000000E+00
  47     1    0.000000E+00  0.000000E+00  0.000000E+00
  47     2    0.000000E+00  0.000000E+00  0.000000E+00
  47     3    0.000000E+00  0.000000E+00  0.000000E+00
  47     4    0.000000E+00  0.000000E+00  0.000000E+00
  47     5    0.000000E+00  0.000000E+00  0.000000E+00
  47     6    0.000000E+00  0.000000E+00  0.000000E+00
  47     7    0.000000E+00  0.000000E+00  0.000000E+00
  47     8    0.000000E+00  0.000000E+00  0.000000E+00
  47     9    0.000000E+00  0.000000E+00  0.000000E+00
  47    10    0.000000E+00  0.000000E+00  0.000000E+00
  47    11    0.000000E+00  0.000000E+00  0.000000E+00
  47    12    0.000000E+00  0.000000E+00  0.000000E+00
  47    13    0.000000E+00  0.000000E+00  0.000000E+00
  47    14    0.000000E+00  0.000000E+00  0.000000E+00
  47    15    0.000000E+00  0.000000E+00  0.000000E+00
  47    16    0.000000E+00  0.000000E+00  0.000000E+00
  47    17    0.000000E+00  0.000000E+00  0.000000E+00
  47    18    0.000000E+00  0.000000E+00  0.000000E+00
  47    19    0.000000E+00  0.000000E+00  0.000000E+00
  47    20    0.000000E+00  0.000000E+00  0.000000E+00
  47    21    0.000000E+00  0.000000E+00  0.000000E+00
  47    22    0.000000E+00  0.000000E+00  0.000000E+00
  47    23    0.136276E+03  0.944486E+02  0.170225E+02
  47    24    0.217962E+03  0.142480E+03  0.140343E+02
  47    25    0.217206E+03  0.175077E+03  0.134319E+02
  47    26    0.252292E+03  0.157917E+03  0.151578E+02
  47    27    0.377601E+03  0.140939E+03  0.217531E+02
  47    28    0.188414E+03  0.155034E+03  0.322064E+02
  47    29    0.273134E+03  0.253303E+03  0.432430E+02
  47    30    0.174076E+03  0.918353E+02  0.343197E+02
  47    31    0.000000E+00  0.000000E+00  0.000000E+00
  47    32    0.000000E+00  0.000000E+00  0.000000E+00
  47    33    0.000000E+00  0.000000E+00  0.000000E+00
  47    34    0.000000E+00  0.000000E+00  0.000000E+00
  47    35    0.000000E+00  0.000000E+00  0.000000E+00
  47    36    0.000000E+00  0.000000E+00  0.000000E+00
  47    37    0.000000E+00  0.000000E+00  0.000000E+00
  47    38    0.000000E+00  0.000000E+00  0.000000E+00
  47    39    0.000000E+00  0.000000E+00  0.000000E+00
  47    40    0.000000E+00  0.000000E+00  0.000000E+00
  47    41    0.000000E+00  0.000000E+00  0.000000E+00
  47    42    0.000000E+00  0.000000E+00  0.000000E+00
  47    43    0.000000E+00  0.000000E+00  0.000000E+00
  47    44    0.000000E+00  0.000000E+00  0.000000E+00
  47    45    0.000000E+00  0.000000E+00  0.000000E+00
  47    46    0.000000E+00  0.000000E+00  0.000000E+00
  47    47    0.000000E+00  0.000000E+00  0.000000E+00
  47    48    0.000000E+00  0.000000E+00  0.000000E+00
  47    49    0.000000E+00  0.000000E+00  0.000000E+00
  47    50    0.000000E+00  0.000000E+00  0.000000E+00
  47    51    0.000000E+00  0.000000E+00  0.000000E+00
  47    52    0.000000E+00  0.000000E+00  0.000000E+00
  47    53    0.000000E+00  0.000000E+00  0.000000E+00
  47    54    0.000000E+00  0.000000E+00  0.000000E+00
  47    55    0.000000E+00  0.000000E+00  0.000000E+00
  47    56    0.000000E+00  0.000000E+00  0.000000E+00
  47    57    0.000000E+00  0.000000E+00  0.000000E+00
  47    58    0.000000E+00  0.000000E+00  0.000000E+00
  47    59    0.000000E+00  0.000000E+00  0.000000E+00
  47    60    0.000000E+00  0.000000E+00  0.000000E+00
  48     1    0.000000E+00  0.000000E+00  0.000000E+00
  48     2    0.000000E+00  0.000000E+00  0.000000E+00
  48     3    0.000000E+00  0.000000E+00  0.000000E+00
  48     4    0.000000E+00  0.000000E+00  0.000000E+00
  48     5    0.000000E+00  0.000000E+00  0.000000E+00
  48     6    0.000000E+00  0.000000E+00  0.000000E+00
  48     7    0.000000E+00  0.000000E+00  0.000000E+00
  48     8    0.000000E+00  0.000000E+00  0.000000E+00
  48     9    0.000000E+00  0.000000E+00  0.000000E+00
  48    10    0.000000E+00  0.000000E+00  0.000000E+00
  48    11    0.000000E+00  0.000000E+00  0.000000E+00
  48    12    0.000000E+00  0.000000E+00  0.000000E+00
  48    13    0.897696E+02  0.110000E+02  0.110000E+02
  48    14    0.000000E+00  0.000000E+00  0.000000E+00
  48    15    0.000000E+00  0.000000E+00  0.000000E+00
  48    16    0.000000E+00  0.000000E+00  0.000000E+00
  48    17    0.000000E+00  0.000000E+00  0.000000E+00
  48    18    0.000000E+00  0.000000E+00  0.000000E+00
  48    19    0.000000E+00  0.000000E+00  0.000000E+00
  48    20    0.000000E+00  0.000000E+00  0.000000E+00
  48    21    0.000000E+00  0.000000E+00  0.000000E+00
  48    22    0.000000E+00  0.000000E+00  0.000000E+00
  48    23    0.000000E+00  0.000000E+00  0.000000E+00
  48    24    0.110000E+02  0.110000E+02  0.110000E+02
  48    25    0.114156E+02  0.789667E+02  0.114156E+02
  48    26    0.125826E+03  0.118568E+03  0.110540E+02
  48    27    0.228504E+03  0.147062E+03  0.258133E+02
  48    28    0.419422E+03  0.188345E+03  0.275578E+02
  48    29    0.222835E+03  0.126540E+03  0.437048E+02
  48    30    0.110000E+02  0.110000E+02  0.110000E+02
  48    31    0.000000E+00  0.000000E+00  0.000000E+00
  48    32    0.000000E+00  0.000000E+00  0.000000E+00
  48    33    0.000000E+00  0.000000E+00  0.000000E+00
  48    34    0.000000E+00  0.000000E+00  0.000000E+00
  48    35    0.000000E+00  0.000000E+00  0.000000E+00
  48    36    0.000000E+00  0.000000E+00  0.000000E+00
  48    37    0.000000E+00  0.000000E+00  0.000000E+00
  48    38    0.000000E+00  0.000000E+00  0.000000E+00
  48    39    0.000000E+00  0.000000E+00  0.000000E+00
  48    40    0.000000E+00  0.000000E+00  0.000000E+00
  48    41    0.000000E+00  0.000000E+00  0.000000E+00
  48    42    0.000000E+00  0.000000E+00  0.000000E+00
  48    43    0.000000E+00  0.000000E+00  0.000000E+00
  48    44    0.000000E+00  0.000000E+00  0.000000E+00
  48    45    0.000000E+00  0.000000E+00  0.000000E+00
  48    46    0.000000E+00  0.000000E+00  0.000000E+00
  48    47    0.000000E+00  0.000000E+00  0.000000E+00
  48    48    0.000000E+00  0.000000E+00  0.000000E+00
  48    49    0.000000E+00  0.000000E+00  0.000000E+00
  48    50    0.000000E+00  0.000000E+00  0.000000E+00
  48    51    0.000000E+00  0.000000E+00  0.000000E+00
  48    52    0.315888E+03  0.117317E+02  0.117317E+02
  48    53    0.000000E+00  0.000000E+00  0.000000E+00
  48    54    0.000000E+00  0.000000E+00  0.000000E+00
  48    55    0.000000E+00  0.000000E+00  0.000000E+00
  48    56    0.000000E+00  0.000000E+00  0.000000E+00
  48    57    0.000000E+00  0.000000E+00  0.000000E+00
  48    58    0.000000E+00  0.000000E+00  0.000000E+00
  48    59    0.000000E+00  0.000000E+00  0.000000E+00
  48    60    0.000000E+00  0.000000E+00  0.000000E+00
  49     1    0.000000E+00  0.000000E+00  0.000000E+00
  49     2    0.000000E+00  0.000000E+00  0.000000E+00
  49     3    0.000000E+00  0.000000E+00  0.000000E+00
  49     4    0.000000E+00  0.000000E+00  0.000000E+00
  49     5    0.000000E+00  0.000000E+00  0.000000E+00
  49     6    0.000000E+00  0.000000E+00  0.000000E+00
  49     7    0.000000E+00  0.000000E+00  0.000000E+00
  49     8    0.000000E+00  0.000000E+00  0.000000E+00
  49     9    0.000000E+00  0.000000E+00  0.000000E+00
  49    10    0.000000E+00  0.000000E+00  0.000000E+00
  49    11    0.000000E+00  0.000000E+00  0.000000E+00
  49    12    0.000000E+00  0.000000E+00  0.000000E+00
  49    13    0.110000E+02  0.110000E+02  0.110000E+02
  49    14    0.000000E+00  0.000000E+00  0.000000E+00
  49    15    0.000000E+00  0.000000E+00  0.000000E+00
  49    16    0.000000E+00  0.000000E+00  0.000000E+00
  49    17    0.000000E+00  0.000000E+00  0.000000E+00
  49    18    0.000000E+00  0.000000E+00  0.000000E+00
  49    19    0.000000E+00  0.000000E+00  0.000000E+00
  49    20    0.000000E+00  0.000000E+00  0.000000E+00
  49    21    0.000000E+00  0.000000E+00  0.000000E+00
  49    22    0.000000E+00  0.000000E+00  0.000000E+00
  49    23    0.000000E+00  0.000000E+00  0.000000E+00
  49    24    0.000000E+00  0.000000E+00  0.000000E+00
  49    25    0.000000E+00  0.000000E+00  0.000000E+00
  49    26    0.000000E+00  0.000000E+00  0.000000E+00
  49    27    0.110000E+02  0.559266E+02  0.243889E+02
  49    28    0.972817E+02  0.130799E+03  0.308469E+02
  49    29    0.981050E+02  0.869594E+02  0.266322E+02
  49    30    0.000000E+00  0.000000E+00  0.000000E+00
  49    31    0.000000E+00  0.000000E+00  0.000000E+00
  49    32    0.000000E+00  0.000000E+00  0.000000E+00
  49    33    0.000000E+00  0.000000E+00  0.000000E+00
  49    34    0.000000E+00  0.000000E+00  0.000000E+00
  49    35    0.000000E+00  0.000000E+00  0.000000E+00
  49    36    0.000000E+00  0.000000E+00  0.000000E+00
  49    37    0.000000E+00  0.000000E+00  0.000000E+00
  49    38    0.000000E+00  0.000000E+00  0.000000E+00
  49    39    0.000000E+00  0.000000E+00  0.000000E+00
  49    40    0.000000E+00  0.000000E+00  0.000000E+00
  49    41    0.000000E+00  0.000000E+00  0.000000E+00
  49    42    0.000000E+00  0.000000E+00  0.000000E+00
  49    43    0.000000E+00  0.000000E+00  0.000000E+00
  49    44    0.000000E+00  0.000000E+00  0.000000E+00
  49    45    0.000000E+00  0.000000E+00  0.000000E+00
  49    46    0.000000E+00  0.000000E+00  0.000000E+00
  49    47    0.000000E+00  0.000000E+00  0.000000E+00
  49    48    0.000000E+00  0.000000E+00  0.000000E+00
  49    49    0.000000E+00  0.000000E+00  0.000000E+00
